FID,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,brightness,wetness,greenness,fanzhaolv,VIGS,BCI,EVI1,EVI2,LSWI,GNDVI,MTCI,PSSRA,IRECI,MCARI1,MCARI2,MCARI3,Rededge,CIrededge,CIg,RDVI,NDRE1,NDRE2,DVI,mNDVI,SR,DVIre,NDVIre,NDI45,NDVI1,NDVI2,NDVI3,RDVI0,RDVI1,RDVI2,RDVI3,NDVIre1n,NDVIre2,NDVIre2n,NDVIre3,NDVIre3n,PSRI,MTVI,TVI,VARI,DF,IREC,SAVI,NDWI,MSI,NDII,TNDVI,NRI,MSRre,MSRren,WDVI,MSAV2,PV,IPV,TNDV,C,SMI,MI,IRIswir1,IRInir,HSI,S2,SI,GSI,GARI,CRE,ARI,GNDVI1,SIPI,CRI,SAVI0,SAVI1,SAVI2,SAVI3,OSAVI,TCARI,MCARI_OSAVI,MRAI2,GDVI,VH,VV,VH_LAI_soil,VV_LAI_soil,VH_LAI_fvc_soil,VV_LAI_fvc_soil,VH_VWC_soil,VV_VWC_soil,VH_VWC_fvc_soil,VV_VWC_fvc_soil,DPSVI,RVI,Mc,TAN1,TAN2,TANc,Hc,DPDD,IDPDD,VDDPI,RVI4SI,R1,R2,R3
136,0.072696,0.089447,0.079079,0.10146,0.158919,0.176955,0.188438,0.196704,0.211374,0.160562,0.106927,0.286905,-0.088263,-0.056011,0.12401,1.70052,0.945556,0.154827,0.099031,0.037133,0.161619,4.895265,1.603774,0.082744,0.000071,0.042148,0.041265,-0.030501,0.485197,0.442162,0.118674,0.148321,0.194159,0.055652,2.624045,1.549373,0.047594,0.175631,0.038636,0.212814,0.275459,0.231085,0.145331,0.128166,0.053735,0.027239,0.239358,0.028446,0.094405,-0.018869,0.047269,-0.100815,0.02977,0.324471,0.116211,-43.792055,0.082744,0.109444,-0.103053,0.894789,-0.037133,0.843872,0.053113,0.276351,0.388421,0.106016,0.181484,0.039352,0.606407,0.267826,-0.053113,0.565666,0.008406,0.507545,1.182821,2.915097,0.068284,0.107863,-0.044979,-0.375054,57.288355,0.971518,0.180207,0.211133,1.583666,0.147748,0.130837,0.055668,0.028289,0.105928,0.085841,0.386979,1.428002,0.678314,0.012912,0.040388,0.005101,0.036963,0.010679,0.039414,0.011826,0.043147,0.012453,0.040954,0.000124,0.778238,0.516031,1.47658,0.476583,0.590099,3.15889,-0.019428,5.75905,-0.679557,0.841415,0.320443,0.320443,1.95317
137,0.093245,0.098848,0.095459,0.113916,0.159305,0.178952,0.178611,0.19533,0.209416,0.1677,0.125422,0.299812,-0.095425,-0.06388,0.131606,1.754508,0.938113,0.129509,0.084641,0.033018,0.164047,24.519106,1.440073,0.063856,0.000012,0.033693,0.033735,-0.024773,0.404924,0.407019,0.094162,0.124569,0.167766,0.048658,1.419387,1.431201,0.04592,0.163767,0.011816,0.175104,0.219954,0.179128,0.118124,0.112553,0.049133,0.024277,0.208737,0.040178,0.086424,-0.003996,0.042373,-0.046782,0.008427,0.29376,0.024225,-30.110301,0.063856,0.093699,-0.079295,0.929033,-0.033018,0.821241,0.011436,0.254511,0.331943,0.104723,0.206297,0.034407,0.587552,0.247332,-0.011436,0.568372,0.009579,0.52361,1.21552,2.802273,0.030063,0.115571,-0.020094,-0.409064,54.534212,1.000884,0.168076,0.191212,1.529474,0.120675,0.115103,0.050884,0.025181,0.089806,0.072899,0.374494,1.093498,0.534182,0.01715,0.038776,0.00728,0.034534,0.012812,0.037648,0.014353,0.041566,0.0148,0.039504,0.000151,0.903452,0.404459,2.03084,1.03084,0.425573,1.63933,-0.015292,5.76318,-0.553151,0.977538,0.446849,0.446849,3.06168
138,0.083771,0.096116,0.101494,0.117681,0.163763,0.183389,0.198263,0.198044,0.213444,0.178637,0.133174,0.315399,-0.104026,-0.042913,0.137738,1.798178,0.958103,0.186614,0.130863,0.077918,0.247076,67.425747,1.585233,0.087494,0.000033,0.044659,0.045335,-0.031609,0.519732,0.557783,0.118407,0.152263,0.204348,0.075897,1.017709,1.701558,0.071803,0.237755,0.018842,0.25488,0.253389,0.221831,0.137825,0.129357,0.050896,0.019793,0.236155,0.088994,0.087174,0.035202,0.033351,-0.004943,0.009859,0.354654,0.016969,-43.489689,0.087494,0.142664,-0.076105,0.918802,-0.077918,0.868185,0.008436,0.38723,0.383476,0.130784,0.078986,0.053667,0.62744,0.305987,-0.008436,0.538211,0.007448,0.565299,1.098834,2.617094,0.004232,0.1102,-0.002822,-0.306701,51.058559,1.021806,0.213887,0.249656,1.662765,0.141288,0.132833,0.05299,0.020667,0.110914,0.087397,0.403143,1.150428,0.563868,0.016944,0.048355,-0.023299,0.021443,-0.002657,0.035717,0.013362,0.052152,0.013966,0.049897,0.000235,0.793059,0.493352,1.66964,0.669636,0.539083,3.6275,-0.022211,5.75627,-0.642544,0.856799,0.357456,0.357456,2.33927
139,0.063903,0.078694,0.076528,0.103797,0.180144,0.209309,0.233442,0.225666,0.231872,0.178544,0.118059,0.319418,-0.113651,-0.014795,0.139418,1.746881,0.985634,0.2798,0.196951,0.107007,0.340814,5.647092,2.085754,0.154053,0.000224,0.072006,0.074388,-0.048447,0.770251,0.915775,0.181515,0.212686,0.273407,0.112508,1.166649,2.256797,0.097835,0.309266,0.07568,0.374058,0.369469,0.340043,0.201749,0.170463,0.060215,0.021164,0.304345,0.104062,0.098586,0.03932,0.033788,-0.048876,0.036332,0.429814,0.084212,-77.763442,0.154053,0.210739,-0.101562,0.876029,-0.107007,0.933852,0.039451,0.531577,0.520935,0.159363,-0.083271,0.079555,0.687029,0.372355,-0.039451,0.481052,0.004937,0.596724,1.022793,2.342187,0.044587,0.097749,-0.029348,-0.157621,48.612504,1.076542,0.305819,0.331764,2.048408,0.207031,0.175991,0.063167,0.022272,0.156158,0.113113,0.465537,1.674985,0.79615,0.012727,0.078509,-0.064773,0.033368,-0.031216,0.052084,0.009928,0.085499,0.010656,0.082035,0.000453,0.494851,0.71168,1.23687,0.236868,0.790046,5.37234,-0.046515,5.73196,-0.824457,0.524598,0.175543,0.175543,1.47374
140,0.041049,0.052549,0.042253,0.083271,0.158296,0.181822,0.196474,0.200045,0.203154,0.133498,0.077634,0.245039,-0.061075,0.037976,0.106819,1.752247,1.038728,0.357051,0.267748,0.265611,0.490566,2.525198,3.529551,0.251171,0.000831,0.111821,0.118103,-0.064962,1.212932,1.760733,0.269014,0.317354,0.377247,0.140998,1.317928,3.744416,0.110586,0.402346,0.228169,0.577099,0.583498,0.557027,0.290665,0.216678,0.063807,0.02418,0.41046,0.097445,0.107084,0.029589,0.039318,-0.107348,0.073845,0.537001,0.293099,-281.438521,0.251171,0.284139,-0.274623,0.616018,-0.265611,1.037747,0.12127,0.736365,0.756448,0.166867,-0.186648,0.099701,0.78855,0.435133,-0.12127,0.428118,0.001227,0.607671,0.669382,2.910553,0.142231,0.059632,-0.091863,-0.012046,67.043247,1.247306,0.467769,0.481683,2.987056,0.290301,0.220342,0.066697,0.025399,0.221105,0.121665,0.533517,2.141619,0.910911,0.027131,0.081753,-0.089738,0.001267,-0.048699,0.029545,0.029112,0.093091,0.028935,0.090425,0.00107,0.797567,0.499845,1.51689,0.516891,0.566508,3.25396,-0.038623,5.73985,-0.663803,0.863232,0.336197,0.336197,2.03378
141,0.047775,0.068891,0.069561,0.105423,0.175785,0.202029,0.212491,0.213306,0.214624,0.178349,0.111242,0.279125,-0.102802,0.004743,0.124684,-0.133798,1.004755,0.260679,0.203141,0.105952,0.390833,2.037332,2.356081,0.162358,0.000659,0.062282,0.06931,-0.052982,0.733665,1.211214,0.206843,0.210115,0.268364,0.111979,0.997952,2.432563,0.083992,0.283183,0.151947,0.41715,0.429055,0.403793,0.224594,0.162976,0.055168,0.018835,0.296486,0.077691,0.092108,0.016037,0.030551,0.001037,0.057185,0.456662,0.061283,-136.086378,0.162358,0.218561,-0.120287,0.834751,-0.105952,0.957663,0.031496,0.473034,0.499904,0.15113,-0.068703,0.079181,0.708575,0.381708,-0.031496,0.440924,0.002681,0.546492,0.960392,2.430172,-0.000848,0.078205,0.000604,-0.165017,51.0752,1.275603,0.377162,0.429811,2.350674,0.227832,0.167521,0.057717,0.019791,0.152852,0.096572,0.453403,1.763988,0.806101,0.027472,0.057744,-0.031899,0.016654,-0.001092,0.039391,0.027116,0.065191,0.026816,0.062611,0.000542,0.978502,0.348672,2.03904,1.03904,0.354014,1.53679,-0.021406,5.75707,-0.509618,1.06334,0.490382,0.490382,3.07808
142,0.03881,0.058921,0.049296,0.101675,0.167715,0.184848,0.192362,0.204529,0.209769,0.164303,0.095246,0.259902,-0.096894,0.01309,0.109252,0.10506,1.013177,0.278242,0.217409,0.112462,0.40855,1.493434,2.708894,0.173372,0.001237,0.061541,0.069931,-0.056085,0.71592,1.324955,0.2273,0.214329,0.2636,0.116518,1.091943,2.774993,0.078562,0.274798,0.224265,0.470076,0.490572,0.460612,0.249108,0.16278,0.053878,0.023553,0.299266,0.064253,0.090758,0.012072,0.03872,-0.030512,0.082924,0.484787,0.151372,-174.52256,0.173372,0.233693,-0.138704,0.81737,-0.112462,0.984915,0.076175,0.456353,0.505588,0.149371,-0.080752,0.082391,0.735038,0.394703,-0.076175,0.412041,0.001949,0.532208,0.936305,2.384111,0.035986,0.068101,-0.023019,-0.13921,54.237517,1.35495,0.398446,0.462793,2.512342,0.250367,0.166878,0.056284,0.024702,0.154774,0.092052,0.451823,2.057049,0.876746,0.030266,0.10365,-0.03582,0.079969,-0.002741,0.093688,0.029235,0.11901,0.028841,0.113393,0.001984,0.753326,0.530208,1.51344,0.513436,0.598033,2.80691,-0.05189,5.72659,-0.684194,0.812704,0.315806,0.315806,2.02687
143,0.039288,0.058842,0.048475,0.100676,0.166969,0.183507,0.190679,0.203088,0.210537,0.162913,0.095412,0.259453,-0.09232,0.010841,0.108592,0.545567,1.0109,0.276901,0.213593,0.121935,0.39532,1.748837,2.671572,0.175623,0.000972,0.06689,0.073646,-0.05547,0.778123,1.262175,0.224722,0.225724,0.280072,0.114505,1.124348,2.725307,0.081163,0.289216,0.200719,0.463051,0.480443,0.455202,0.242884,0.166408,0.053122,0.019568,0.309593,0.067929,0.090171,0.009949,0.032321,-0.040021,0.076217,0.481159,0.166676,-166.807525,0.175623,0.229841,-0.143921,0.798377,-0.121935,0.981346,0.082923,0.485156,0.526937,0.147703,-0.071705,0.080967,0.731526,0.391437,-0.082923,0.424757,0.002092,0.534438,0.920989,2.476943,0.045491,0.069483,-0.029068,-0.145454,56.540719,1.272286,0.386892,0.444697,2.413281,0.243764,0.170067,0.055419,0.020507,0.161521,0.098947,0.45595,2.180294,0.878601,0.0316,0.144417,-0.033425,0.130756,-0.000708,0.136041,0.031352,0.158486,0.03084,0.150605,0.003913,0.611467,0.638177,1.28874,0.288741,0.730984,3.79218,-0.079774,5.6987,-0.778027,0.653579,0.221973,0.221973,1.57748
144,0.03958,0.059831,0.047452,0.093786,0.161542,0.181179,0.187295,0.197727,0.207619,0.152631,0.088787,0.26185,-0.090477,0.010028,0.105991,0.786237,1.010081,0.272287,0.210573,0.126469,0.389488,2.289268,2.620029,0.182704,0.000669,0.076316,0.081599,-0.055526,0.870709,1.246026,0.222802,0.243865,0.303291,0.113455,1.095828,2.655424,0.086087,0.309309,0.166386,0.452301,0.468766,0.447029,0.238417,0.17553,0.054058,0.016788,0.328144,0.070785,0.091616,0.006641,0.027604,-0.030907,0.06453,0.475465,0.152261,-167.920035,0.182704,0.226649,-0.147037,0.785895,-0.126469,0.975818,0.076432,0.526357,0.5662,0.147831,-0.068486,0.080225,0.726151,0.38867,-0.076432,0.437426,0.002226,0.536678,0.909508,2.569794,0.034814,0.071139,-0.022225,-0.155176,57.86477,1.200714,0.383845,0.441369,2.373802,0.239746,0.179156,0.056411,0.017606,0.173617,0.108945,0.469961,2.206722,0.879195,0.028643,0.144957,-0.033985,0.134284,-0.001674,0.138498,0.028928,0.160052,0.028546,0.151942,0.003506,0.566005,0.670324,1.24602,0.24602,0.765412,4.0521,-0.082246,5.69623,-0.802599,0.602526,0.197401,0.197401,1.49204
145,0.040608,0.059849,0.050712,0.093507,0.167988,0.188965,0.194911,0.207311,0.215836,0.156907,0.090134,0.274729,-0.093843,0.012689,0.110017,0.638552,1.012793,0.282675,0.219814,0.135997,0.399739,2.125189,2.555977,0.181787,0.000766,0.07481,0.08115,-0.056253,0.810521,1.240059,0.22155,0.234714,0.288161,0.120212,1.048057,2.663944,0.090592,0.306632,0.169801,0.452468,0.466332,0.436313,0.243387,0.177211,0.057314,0.023411,0.322372,0.077565,0.094857,0.020314,0.037718,-0.016838,0.066756,0.475364,0.125782,-169.926679,0.181787,0.235493,-0.153046,0.79216,-0.135997,0.975818,0.06489,0.521255,0.554086,0.156617,-0.103731,0.085003,0.726234,0.396029,-0.06489,0.445454,0.002378,0.555935,0.892428,2.567121,0.019111,0.074184,-0.012207,-0.141606,52.720832,1.237451,0.382583,0.451389,2.415671,0.246684,0.182154,0.060046,0.024622,0.170361,0.108477,0.475939,2.132944,0.873029,0.026822,0.139494,-0.017717,0.139942,0.007428,0.139494,0.027151,0.156396,0.026788,0.147468,0.003008,0.555456,0.67744,1.23824,0.238244,0.772249,4.13837,-0.079671,5.69881,-0.807662,0.59075,0.192338,0.192338,1.47649
146,0.046221,0.066878,0.066074,0.110584,0.18105,0.197818,0.212229,0.220846,0.227064,0.164681,0.100642,0.300587,-0.105605,0.024279,0.121703,0.331104,1.024627,0.332424,0.254205,0.149777,0.452913,1.747981,2.623777,0.193685,0.001209,0.073223,0.083262,-0.061223,0.743767,1.421716,0.233741,0.22417,0.270835,0.14244,1.065276,2.89114,0.10459,0.314134,0.199998,0.483013,0.484973,0.446216,0.26364,0.182635,0.062738,0.032244,0.316289,0.09692,0.099232,0.047459,0.049782,-0.024714,0.076364,0.491004,0.080016,-186.418939,0.193685,0.268731,-0.152029,0.813906,-0.149777,0.991263,0.039138,0.537274,0.541507,0.180383,-0.212516,0.10072,0.741506,0.422722,-0.039138,0.43916,0.002315,0.595793,0.866599,2.426733,0.029178,0.078092,-0.019093,-0.06119,44.408179,1.387985,0.414662,0.46274,2.677491,0.270226,0.189787,0.066118,0.034063,0.168284,0.104863,0.493607,1.948184,0.820647,0.017855,0.102833,-0.049591,0.074599,-0.015122,0.088601,0.017192,0.114649,0.017471,0.109095,0.001237,0.511011,0.706955,1.20766,0.207659,0.799615,4.5489,-0.060088,5.71839,-0.828211,0.541298,0.171789,0.171789,1.41532
147,0.04526,0.06091,0.059116,0.113057,0.196077,0.213621,0.240319,0.239548,0.244456,0.176777,0.100824,0.35049,-0.149689,0.011558,0.131813,0.125038,1.011629,0.308662,0.242801,0.080666,0.438455,1.985381,2.269633,0.187022,0.000894,0.069864,0.081243,-0.061903,0.683507,1.354213,0.219028,0.203521,0.254629,0.1435,0.894018,2.470116,0.109613,0.29379,0.147987,0.423292,0.427953,0.387918,0.250025,0.183187,0.067707,0.032807,0.298979,0.096006,0.101639,0.042322,0.047999,0.043848,0.055809,0.459994,-0.033608,-130.417117,0.187022,0.256253,-0.086311,0.926946,-0.080666,0.960856,-0.018549,0.494464,0.505052,0.192516,-0.235655,0.10147,0.711646,0.413285,0.018549,0.442714,0.003413,0.610223,1.018549,2.095795,-0.046437,0.093403,0.030984,-0.081801,34.6096,1.398977,0.403652,0.465203,2.591889,0.260319,0.192238,0.071657,0.034762,0.158901,0.106587,0.511475,2.068679,0.883749,0.009565,0.059633,-0.029309,0.038291,-0.00626,0.050831,0.0082,0.064797,0.009145,0.061838,0.000258,0.483029,0.725154,1.18999,0.18999,0.815726,4.85552,-0.035403,5.74307,-0.840541,0.510321,0.159459,0.159459,1.37998
148,0.055062,0.082249,0.095094,0.134794,0.218388,0.243148,0.261875,0.270429,0.275073,0.239996,0.14719,0.379002,-0.178062,-0.01828,0.15634,0.091678,0.981901,0.239469,0.192377,0.013975,0.370522,2.69107,1.879548,0.150656,0.000344,0.056691,0.066214,-0.053448,0.590045,1.079089,0.180557,0.169527,0.227768,0.11789,0.717701,1.970275,0.095852,0.249835,0.083105,0.326054,0.343279,0.30502,0.209021,0.167907,0.069231,0.029517,0.267897,0.083875,0.103049,0.023413,0.042735,0.114301,0.023807,0.403597,-0.087896,-80.782974,0.150656,0.205218,-0.033306,1.019196,-0.013975,0.908814,-0.050539,0.408046,0.442825,0.178779,-0.131567,0.083361,0.663027,0.369704,0.050539,0.470885,0.005526,0.603242,1.192773,1.999403,-0.10485,0.109587,0.069938,-0.183277,30.461089,1.307297,0.350189,0.432597,2.264566,0.219235,0.176795,0.07333,0.031296,0.134507,0.097966,0.49187,1.694593,0.768319,0.008663,0.056219,-0.005211,0.051678,0.004684,0.05474,0.007089,0.060902,0.008148,0.057402,0.00016,0.471065,0.732894,1.18261,0.18261,0.822492,4.9922,-0.033627,5.74485,-0.845745,0.497093,0.154255,0.154255,1.36522
149,0.068777,0.094963,0.120874,0.14931,0.218598,0.244822,0.25573,0.272638,0.27571,0.253427,0.16906,0.370042,-0.170192,-0.023429,0.164861,0.134585,0.976906,0.226886,0.179415,0.013881,0.359436,2.343974,1.818666,0.134456,0.000336,0.047204,0.056683,-0.049158,0.534868,1.025213,0.16854,0.153317,0.210417,0.10909,0.723538,1.909822,0.087045,0.23312,0.083937,0.310689,0.331178,0.28904,0.199173,0.157738,0.069634,0.031659,0.254507,0.082883,0.105321,0.023961,0.046567,0.10676,0.022343,0.3934,-0.096473,-76.037266,0.134456,0.192212,-0.036502,1.020503,-0.013881,0.90014,-0.054565,0.377445,0.417286,0.169933,-0.089055,0.077138,0.655344,0.357478,0.054565,0.477102,0.005838,0.594805,1.198945,2.05131,-0.092945,0.11067,0.062446,-0.201823,31.78451,1.319959,0.338484,0.411719,2.222477,0.208475,0.165839,0.073687,0.033551,0.120621,0.084305,0.468954,1.371349,0.634325,0.008745,0.06,-0.002647,0.057234,0.006041,0.058807,0.007405,0.064398,0.008447,0.060575,0.000182,0.45186,0.745173,1.17133,0.171327,0.832942,5.23318,-0.036243,5.74223,-0.853876,0.475923,0.146124,0.146124,1.34265
150,0.066681,0.091532,0.115739,0.153771,0.21887,0.241107,0.255951,0.273171,0.273056,0.250666,0.168146,0.333001,-0.143956,-0.010706,0.163255,0.230358,0.989392,0.243869,0.191146,0.042826,0.376401,2.123825,1.963895,0.13932,0.000464,0.050801,0.059358,-0.049196,0.581577,1.071539,0.178569,0.170847,0.22457,0.111684,0.830994,2.094925,0.086897,0.2547,0.10764,0.352531,0.366864,0.32426,0.208788,0.159352,0.065934,0.031477,0.269978,0.087786,0.103955,0.032031,0.048321,0.063002,0.036953,0.419481,-0.049901,-98.183121,0.13932,0.205017,-0.059108,0.978959,-0.042826,0.923193,-0.02727,0.418237,0.447417,0.163233,-0.086592,0.078972,0.676265,0.369542,0.02727,0.459136,0.004325,0.571882,1.113776,2.165008,-0.057756,0.097185,0.038533,-0.182621,39.156032,1.311163,0.348621,0.415979,2.281494,0.216286,0.166257,0.069514,0.03327,0.130069,0.08666,0.455689,1.462603,0.66074,0.012812,0.066003,-0.014186,0.052645,0.003766,0.060724,0.012555,0.071311,0.013188,0.067505,0.000327,0.553457,0.677332,1.24414,0.244137,0.76894,4.28996,-0.037612,5.74087,-0.806113,0.588967,0.193887,0.193887,1.48827
151,0.050945,0.070573,0.076749,0.117223,0.17966,0.199641,0.220147,0.225438,0.227783,0.201476,0.125074,0.26862,-0.099293,0.007535,0.13244,0.374791,1.007577,0.267379,0.205629,0.107043,0.409048,2.601286,2.329655,0.152525,0.00037,0.063615,0.068751,-0.0482,0.808783,1.185316,0.196003,0.22504,0.287533,0.111815,1.077559,2.543464,0.090891,0.327009,0.125704,0.434723,0.42504,0.398736,0.213699,0.165442,0.056345,0.018744,0.316304,0.110173,0.098262,0.043649,0.031621,-0.027228,0.043844,0.466055,0.064863,-153.776758,0.152525,0.22142,-0.09514,0.880447,-0.107043,0.966738,0.031495,0.564494,0.541305,0.148305,-0.063896,0.079065,0.717361,0.384165,-0.031495,0.429901,0.002373,0.536347,0.952183,2.440441,0.027321,0.074912,-0.017947,-0.139363,63.408475,1.209307,0.372069,0.402501,2.327882,0.214054,0.167761,0.058465,0.019571,0.156839,0.095832,0.438205,1.899074,0.783705,0.022294,0.078935,-0.032342,0.048689,-0.002277,0.065401,0.023977,0.088407,0.023894,0.084337,0.000851,0.709888,0.566772,1.39279,0.392788,0.650349,3.36577,-0.040051,5.73843,-0.721434,0.764462,0.278566,0.278566,1.78558
152,0.039776,0.052466,0.047324,0.077777,0.135141,0.158606,0.180626,0.170146,0.179326,0.148393,0.085406,0.23796,-0.076772,0.016927,0.103001,0.493805,1.017073,0.282125,0.215025,0.160988,0.435892,3.09819,2.621799,0.162817,0.000279,0.071386,0.074417,-0.047515,1.01683,1.281227,0.206243,0.262639,0.336841,0.112866,1.245921,2.926661,0.09527,0.384657,0.130494,0.49053,0.460262,0.447675,0.214505,0.170001,0.052253,0.008862,0.350816,0.135759,0.097151,0.054927,0.015838,-0.085355,0.043468,0.495222,0.155847,-195.491103,0.162817,0.231869,-0.12264,0.806785,-0.160988,0.995244,0.069512,0.693698,0.61597,0.14219,-0.058166,0.079808,0.745265,0.39316,-0.069512,0.415702,0.001609,0.530977,0.842805,2.634155,0.0868,0.063962,-0.056914,-0.100222,85.506752,1.131217,0.39029,0.389009,2.354599,0.209076,0.168157,0.053408,0.009147,0.171704,0.097949,0.433188,2.246158,0.871766,0.031485,0.088659,-0.036864,0.050521,-0.00251,0.070401,0.035114,0.101581,0.034437,0.097247,0.001511,0.823421,0.480748,1.54888,0.548882,0.544113,3.20181,-0.040429,5.73805,-0.648097,0.892298,0.351903,0.351903,2.09776
153,0.037543,0.048992,0.040947,0.06817,0.126594,0.151077,0.175447,0.162266,0.173061,0.138396,0.076315,0.223193,-0.079409,0.006493,0.09802,0.600406,1.006521,0.242851,0.184696,0.109594,0.410969,2.599028,2.513264,0.144948,0.00033,0.062975,0.06743,-0.043705,0.877348,1.27011,0.193884,0.247091,0.304517,0.095487,1.303972,2.65329,0.075913,0.328752,0.144636,0.451789,0.468485,0.430106,0.218676,0.169318,0.058999,0.02655,0.347489,0.088978,0.109863,0.026979,0.048036,-0.086753,0.043445,0.475166,0.116807,-171.52862,0.144948,0.201329,-0.13039,0.847068,-0.109594,0.975542,0.050361,0.568111,0.608705,0.124483,0.024454,0.067519,0.725895,0.366294,-0.050361,0.404158,0.001678,0.486841,0.939795,2.551204,0.087977,0.063299,-0.05844,-0.138612,88.859015,1.210106,0.388313,0.397007,2.499158,0.213275,0.167814,0.060281,0.027328,0.161195,0.088542,0.418078,2.275849,0.896629,0.037091,0.102412,-0.006559,0.087929,0.018179,0.097255,0.041633,0.118085,0.040342,0.111873,0.002375,0.837656,0.47006,1.56586,0.565858,0.53114,3.14039,-0.046189,5.73229,-0.639235,0.908399,0.360765,0.360765,2.13172
154,0.035871,0.043634,0.037833,0.069056,0.117088,0.125301,0.126387,0.157378,0.16573,0.133254,0.07464,0.205482,-0.083706,-0.006411,0.078476,0.706946,0.993613,0.187413,0.14331,0.032628,0.380838,2.270521,2.339756,0.124884,0.000354,0.054355,0.060936,-0.039034,0.719365,1.318091,0.176789,0.230697,0.264405,0.072946,1.369668,2.251412,0.05197,0.246322,0.152564,0.384361,0.471535,0.400715,0.221564,0.169095,0.066122,0.047762,0.343848,0.016608,0.122932,-0.019312,0.087403,-0.07544,0.038261,0.438275,0.01207,-141.201936,0.124884,0.158492,-0.138678,0.901411,-0.032628,0.94036,0.004282,0.401535,0.60052,0.102242,0.129952,0.05158,0.692181,0.324992,-0.004282,0.390062,0.001793,0.432455,1.100268,2.44968,0.076002,0.063116,-0.051813,-0.194339,92.88774,1.348779,0.397236,0.410385,2.76259,0.216632,0.168121,0.067579,0.049014,0.150639,0.07742,0.404516,2.194322,0.832895,0.038733,0.114612,0.010388,0.114218,0.028639,0.116005,0.043344,0.13096,0.041789,0.123253,0.003036,0.804646,0.496106,1.51056,0.510557,0.565729,3.09647,-0.053654,5.72482,-0.662805,0.871228,0.337195,0.337195,2.02111
155,0.035614,0.040381,0.039115,0.068741,0.117948,0.123683,0.118437,0.162766,0.167778,0.130093,0.073074,0.237865,-0.084182,0.009942,0.075256,0.744333,1.009997,0.249163,0.193332,0.119698,0.428134,2.787651,2.546118,0.168887,0.000392,0.076305,0.082902,-0.049429,0.898933,1.45056,0.207511,0.261413,0.310017,0.102111,1.144531,2.596477,0.08032,0.318737,0.14558,0.443709,0.486759,0.435912,0.24278,0.190958,0.067277,0.037908,0.367192,0.062573,0.11702,0.009706,0.064515,-0.043022,0.04256,0.470977,0.041794,-172.714209,0.168887,0.209625,-0.173381,0.801827,-0.119698,0.97143,0.019199,0.546337,0.652867,0.134052,-0.011157,0.072203,0.721854,0.373652,-0.019199,0.413656,0.001792,0.507968,0.917564,2.561068,0.046746,0.066912,-0.031265,-0.136316,72.402938,1.290537,0.420205,0.450225,2.787832,0.242555,0.193317,0.069843,0.039518,0.179363,0.100004,0.461769,2.137919,0.802262,0.037742,0.095508,-0.017054,0.064242,0.011827,0.079796,0.042033,0.106246,0.040864,0.101173,0.002064,0.883505,0.431514,1.68528,0.685285,0.475351,6.75182,-0.040846,5.73763,-0.600171,0.959367,0.399829,0.399829,2.37057
156,0.038747,0.055435,0.049697,0.084719,0.163488,0.183798,0.202876,0.210727,0.202944,0.144509,0.081172,0.277504,-0.085689,0.029197,0.110487,0.698286,1.029641,0.323011,0.251529,0.194489,0.466387,2.934774,2.796729,0.221131,0.000547,0.098413,0.105221,-0.06204,1.044475,1.564763,0.242049,0.280646,0.342871,0.138236,1.069476,3.000416,0.112946,0.373605,0.154656,0.499195,0.497835,0.47223,0.261483,0.204164,0.062442,0.02103,0.37199,0.103883,0.101989,0.035248,0.033332,-0.026486,0.053884,0.499486,0.087929,-207.507895,0.221131,0.266852,-0.192656,0.723705,-0.194489,0.999542,0.042936,0.66782,0.663905,0.172885,-0.187097,0.097747,0.749597,0.421651,-0.042936,0.438803,0.001865,0.597405,0.783996,2.639192,0.031649,0.071489,-0.020739,-0.064006,54.765828,1.253875,0.438318,0.473827,2.740375,0.265517,0.209775,0.065546,0.022159,0.202411,0.122142,0.519483,2.15777,0.885357,0.035793,0.075302,-0.030154,0.029177,0.002609,0.052135,0.038705,0.084042,0.037818,0.080629,0.001222,0.976274,0.35364,1.92829,0.928294,0.363117,30.1108,-0.027937,5.75054,-0.521306,1.06245,0.478694,0.478694,2.85659
157,0.041607,0.058336,0.055769,0.094383,0.181946,0.207446,0.229691,0.223467,0.214218,0.154758,0.087865,0.256322,-0.077842,0.025479,0.123443,0.682504,1.025813,0.303331,0.236184,0.193382,0.458781,2.990414,2.844971,0.21049,0.000465,0.093798,0.099608,-0.058527,1.081254,1.556443,0.236831,0.285063,0.350811,0.126907,1.115119,3.000367,0.103709,0.373848,0.15458,0.499392,0.490406,0.479246,0.244997,0.189909,0.051226,0.008844,0.363534,0.099394,0.087548,0.026525,0.014579,-0.04201,0.05124,0.499612,0.111026,-210.904773,0.21049,0.252391,-0.181852,0.712745,-0.193382,0.999654,0.052929,0.668313,0.644537,0.158758,-0.128663,0.089736,0.749696,0.410164,-0.052929,0.429645,0.001666,0.571476,0.784207,2.700149,0.049345,0.066888,-0.032231,-0.081845,63.775402,1.228462,0.437588,0.452133,2.632077,0.244916,0.19253,0.053371,0.00927,0.199337,0.115605,0.49962,2.086775,0.88818,0.034134,0.081345,-0.030057,0.046043,0.002417,0.065857,0.036266,0.09473,0.035489,0.09064,0.001363,0.91775,0.403341,1.76146,0.761461,0.435552,10.9212,-0.033383,5.74509,-0.572719,0.997645,0.427281,0.427281,2.52292
